gene_name,gmcsf_1,gmcsf_2,gmcsf_3,gmcsf_4,gmcsf_5,gmcsf_6,mcf7_1,mcf7_2,mcf7_3,mcf7_4,mcf7_5,mcf7_6,mda231_1,mda231_2,mda231_3,mda231_4,mda231_5,mda231_6,t47d_1,t47d_2,t47d_3,t47d_4,t47d_5,t47d_6,uivc1_1,uivc1_2,uivc1_3,uivc1_4,uivc1_5,uivc1_6,uivc4_1,uivc4_2,uivc4_3,uivc4_4,uivc4_5,uivc4_6
TEX2,6.591459,5.1300155,15.981388,21.229785,4.991668,11.5834765,6.4651745,8.2336915,3.266544,8.7390535,7.0974585,1.9457315,2.8146585,7.6520745,4.0368945,3.9262205,6.642527,2.2431405,5.539421,5.7976185,6.2426415,11.585043,15.9374305,2.5877585,2.8424195,3.9847545,2.017532,4.0453065,1.0981475,2.429316,1.7394225,1.3066065,2.8715185,8.0554655,3.2141975,6.742203
TEX261,13.192224,13.31263,13.490116,13.6167675,13.0638395,13.5726015,10.205713,10.907333,10.982018,10.969998,9.352776,9.5044315,9.066592,8.9003115,9.0883665,9.472194,9.4619425,9.0349255,11.2858075,10.805025,10.970385,11.132076,11.000935,10.6940205,11.3370995,11.211906,11.563565,11.4996715,10.96863,11.334936,10.3831565,9.81045,9.7881785,10.0040655,9.3782315,9.857161
TEX264,7.507091333,10.00015067,8.541371,8.656314,7.498295,7.855333333,5.875329333,9.225592,6.849803333,7.201701667,8.898729667,7.160991667,6.950318667,8.402439,8.454085,5.939038333,7.080897333,6.144785333,6.270224333,7.209569333,8.878387,8.433176667,6.970254,8.036687667,6.695894,7.637541,6.628584333,5.030652667,7.011563667,7.794494667,5.720590667,5.323692667,6.016067667,6.094224667,6.7059,5.057800333
TFAM,5.6541,5.440592,5.610558,6.073168,4.709467,6.645458,6.183857,5.908446,5.946162,4.901769,5.771683,5.9573,4.571662,4.108197,4.092298,5.007035,4.984605,2.683064,5.432131,5.588124,6.96548,5.964902,5.986107,6.935955,6.735781,6.209401,6.632621,4.5348,5.719686,8.321782,4.11572,4.196145,6.12133,6.365802,4.611796,4.335702
TFB2M,7.102765,7.258007,7.067155,6.952422,7.435668,7.489809,6.922182,6.864851,6.895744,6.620577,9.114661,7.681344,4.552016,4.564125,3.818423,4.833175,4.466971,4.950829,7.308909,7.021665,7.281055,7.404414,7.95986,7.469839,8.020916,7.463573,8.748402,6.707724,8.241138,8.513426,5.946739,5.65813,6.3298,5.191105,5.138947,5.877823
TFCP2,5.499141,6.762837,10.128546,2.429619,3.797247,3.392117,3.057256,6.451652,4.822625,8.785401,3.145761,2.358974,4.975955,6.331461,2.703856,7.914284,4.491153,2.513769,5.700696,1.974307,3.365183,4.385476,2.402691,6.502653,3.944789,8.299741,3.677648,2.981178,3.146222,7.668146,3.958033,3.058024,6.302719,4.463993,4.855455,3.615756
TFDP1,17.384987,16.90123,5.014852,19.005569,5.270554,16.841604,11.785467,10.13964,14.399226,18.93976,3.488127,6.890876,4.880805,15.529812,3.526526,6.989039,6.522184,6.369159,5.12067,3.508575,10.727907,9.745875,5.177278,6.306587,4.690636,16.502411,5.760045,4.093255,23.818903,2.912906,18.218695,4.0426,4.39959,11.991085,22.27734,16.032312
TFE3,5.855769,6.998689,10.240838,7.3331895,5.927626,7.367579,8.8160645,6.3570485,7.320252,8.89203,8.1151835,7.4371875,10.177532,7.933766,10.3775365,9.358233,9.336258,9.174712,7.700952,10.066427,10.129421,9.5218345,8.0451755,8.4889475,5.242255,6.478696,9.0681905,8.5245295,7.5222475,6.1832095,10.121108,11.1846175,7.8682955,11.47183,8.4961705,11.411026
TFEB,3.153206375,3.438657125,3.611833875,3.284384125,2.952566375,3.102831125,3.700908375,3.8205905,3.800659375,3.71576775,4.010827,3.7170385,2.255113875,2.12789625,2.61437175,2.03556775,2.66831125,2.248479,3.504552125,3.94923225,3.383941625,2.90091125,3.722605125,3.236382875,2.257553875,2.8933115,2.853147125,2.688016,2.023802,2.780034875,1.765030875,1.576514,1.812980125,1.914935875,1.466936125,1.554591375
TFEC,0.628218,2.004149,1.405643,6.545169,0.209187,0.407656,0.718887,0.618523,0.817373,0.275325,0.6537,0.287223,0.403725,0.272233,0.5623,1.252241,0.415398,0.451825,0.230126,0.321949,0.195493,0.358452,0.206789,0.984722,1.167672,0.148964,0.252826,0.23719,0.427836,0.155403,0.612987,0.168684,0.935693,1.228292,0.452128,0.969149
TFG,1.707276778,2.388626444,2.276127111,1.769007,2.060833111,1.391287222,2.260936667,2.543145778,1.757149778,2.111105667,3.463646556,3.510608889,1.420629667,1.850673556,1.815235778,2.479226556,2.120883222,2.121269556,2.708696778,3.028848111,2.173542222,2.469264222,2.385244111,1.968797444,2.077122889,2.393195667,2.553207111,2.765432111,2.321046444,2.748383667,1.897916778,1.970988444,2.321406333,2.025556111,1.747895556,2.016506444
TFPI,0.789028,0.188759,2.816778,2.512462,2.79273,0.356269,2.476407,0.610803,0.466093,2.134255,3.385774,0.753741,4.759986,1.6961,1.461377,4.732132,0.927079,0.301388,0.747222,0.653058,0.680076,0.774248,0.704514,0.425221,0.914365,0.820946,1.336532,0.910154,0.742628,3.377064,1.713513,0.994171,2.56599,2.742419,4.185844,2.41688
TFPT,3.471624,2.631017,2.742961,3.202504,0.055812,2.749233,0.048197,2.94207,3.124962,4.241725,3.278251,2.504232,0.259888,2.67657,8.350562,2.604202,0.127564,3.001308,3.814081,2.428523,3.508573,2.787333,2.876452,3.374349,3.041013,3.539286,3.86082,3.254425,3.579442,3.707045,0.179895,3.094642,3.028146,2.300747,2.865702,2.162073
TFRC,191.4408283,191.727791,189.8131103,189.6515733,204.7223,204.8620697,139.572186,139.2922107,142.879118,144.1050007,130.7830787,130.637729,288.0382493,287.2557537,271.856482,272.005276,279.8142973,278.9159223,144.0019233,144.008557,148.4700637,149.316569,145.2605363,145.259549,188.547302,173.845746,174.7697637,167.2972387,168.26329,189.5844543,220.2802867,219.6984687,242.493936,241.4181973,225.083189,225.1674243
TGDS,2.819757,0.649406,3.423125,4.183633,3.360457,2.910614,4.335336,2.488079,3.207569,0.999237,6.405972,4.11232,2.804703,2.24124,4.296091,4.088201,2.098287,2.975582,3.589731,4.286142,4.844195,5.547256,3.88767,4.130153,1.707134,2.629361,2.491775,2.427148,3.857489,1.012162,2.729419,3.148206,4.279552,2.519524,3.147446,2.982507
TGFA,1.943147,1.854552,1.920387,1.841084,1.734968,1.776776,0.726905,0.74534,0.875164,0.888502,0.7973,0.739604,9.098351,8.576535,8.766351,7.924787,8.564494,8.618369,0.701381,0.712872,0.708125,0.608432,0.819385,0.753662,1.388701,1.275519,1.339588,1.157569,0,1.436058,2.725607,2.584044,3.124624,2.846025,2.679687,2.835402
TGFB1,28.3179145,29.033679,29.196543,27.8223015,25.817304,25.133089,32.8465045,32.8814025,31.528692,32.6003385,64.34329,64.062368,23.163496,21.7082235,26.0257525,25.851828,23.6187505,23.3938375,24.8818095,24.7011475,23.0796505,23.7295145,30.5283965,29.4401715,20.317514,23.932762,24.942192,26.1193225,25.093602,20.6707855,18.351704,17.9618545,19.4163065,18.952471,21.5108675,21.8677975
TGFBI,19.13620733,18.66148567,19.52446167,19.12211533,19.12628767,19.18148117,67.275018,66.808276,65.22637533,65.35353517,67.41147283,67.52586783,91.98458717,92.68394633,89.217102,87.86730383,94.418356,94.38958417,60.41506883,61.80925917,62.25843083,64.25451117,62.46373967,62.2242605,126.3481068,134.029331,135.4089657,132.8714542,130.6403607,130.5593153,207.6285848,206.2684117,201.8172615,200.7957937,192.6324727,204.19347
TGFBR1,6.947215,7.02975375,7.389137,7.499951,7.12624425,7.2918185,4.65167,4.801024,4.470919,2.638294,4.2845575,4.94750425,4.3443865,4.534651,4.43000275,5.4966365,4.20417375,5.669078,4.78762825,4.63236575,4.14071775,5.27905975,5.02495175,4.9823355,5.55816575,5.242467,6.81056175,4.4793625,4.8377905,2.29793775,3.827718,4.033917,6.771413,6.60325025,4.251308,4.2091165
TGFBR2,18.64716133,18.15201867,18.26271067,18.73612133,18.97891867,16.04660433,13.34112533,13.67011067,13.28523433,12.88352567,12.77357367,12.82459167,20.03643333,19.247401,18.49084533,18.14623767,19.900829,19.89103767,14.03910567,13.51925733,14.774687,14.558804,14.33535267,14.22856967,16.82335667,15.36253167,15.826105,15.51761267,14.046894,16.64358433,19.84812367,19.54097167,21.28451,20.85446833,20.213636,19.789078
TGFBRAP1,3.029662,2.2411195,1.943809,3.4309585,3.184954,4.8738015,2.2634015,2.377882,3.0424965,2.5159845,2.423993,1.24661,3.665963,3.947505,1.0269395,2.7200525,2.6894255,0.5609385,2.2432385,1.876404,1.145518,1.2604765,2.2473665,2.228601,2.963419,3.232192,3.4789565,4.7351915,0.92763,4.8366255,2.6030005,2.36534,2.326432,3.934756,0.948833,1.6884625
TGIF1,0.713446,0.4441035,0.5809365,2.2453765,0.6963305,0.994491,0.4923265,0.696382,0.7875685,2.552126,0.529857,0.3662305,3.6830665,4.031116,1.7588995,3.8776645,1.46383,1.422327,1.1513465,1.050663,1.1709745,0.70623,2.6092435,2.465647,1.852828,1.00991,1.9574945,2.8643045,1.0648995,1.296439,1.9468565,1.9687,2.950196,2.8782595,1.2673205,1.933211
TGIF2-RAB5IF,1.078682,0.877348,3.289737,2.632698,2.130983,0.890697,1.836887,0.359,0.822785,1.703603,0.221414,0.258508,4.266404,0.421887,3.170934,3.864218,0,1.244588,1.15901,0,2.69668,4.946107,3.056414,2.134294,1.728069,3.76337,1.045275,4.518703,4.271577,4.620534,2.06907,1.275475,1.787442,2.491863,0.029549,2.60071
TGM2,104.2705565,102.8372165,105.841114,106.9059495,99.178681,98.7187515,130.3445545,130.168329,131.3386005,130.7270115,118.442869,117.2773215,136.6312125,136.4359515,140.7924415,141.4796045,142.863764,144.071867,118.1750615,117.0283305,115.634355,114.3820975,112.660514,112.0793085,102.0586275,103.5248105,102.43875,103.6401355,104.3831335,100.7321535,87.645191,86.3429785,73.9662265,72.85083,80.006761,80.120627
TGOLN2,35.59683967,35.29186233,36.45706933,36.536069,37.32476567,36.664951,27.129771,27.66408133,27.94403267,28.36067933,24.87900133,25.301464,34.968153,34.62148,33.45731533,33.82535733,34.376973,33.71744133,27.965548,28.40128233,29.18344467,29.08548,29.31587267,28.261097,30.39473333,30.295672,30.069283,29.24359767,30.14794767,30.73380067,32.24652567,31.952053,32.754071,32.960117,31.71000367,31.86902833
THADA,2.962624,7.404511,3.704724,2.451282,4.591358,1.592595,1.901525,0,3.037979,2.844168,1.729442,3.446703,1.562377,4.32273,3.862364,0,4.294986,1.82997,6.039485,2.349551,2.790786,1.335329,1.596872,1.444341,2.274055,1.580024,6.422329,6.13386,2.472679,2.55972,2.838663,2.681286,5.479361,5.208626,1.718374,1.747201
THAP11,8.500035,9.631906,7.967294,9.161263,7.915124,8.491426,8.666979,8.546025,8.92276,7.75689,12.163292,13.486712,9.013387,9.211712,9.267393,10.176286,9.106738,8.702402,8.065882,9.392897,7.496688,7.764745,9.167875,9.061958,7.491452,9.525356,9.24719,9.161765,8.508862,8.040697,7.279723,8.178563,7.468536,7.578435,9.203911,9.471823
THAP12,3.762171833,3.590585833,3.501725333,3.514059333,3.2110515,3.902259333,3.047077833,3.171748333,3.339063167,3.040396833,3.524663,3.557072833,2.756608833,2.532007333,2.552496,2.361333333,2.6055265,2.3451635,3.434237167,3.181836333,3.628042667,3.552991333,3.394853167,3.5746365,3.5068665,3.410446167,3.5254645,2.877052167,2.92251,3.622601,2.400146333,2.858144167,3.035711167,2.987037667,2.9557765,2.932571667
THAP2,0.696716,1.039504,0.667033,0.636762,0.557241,0.821311,0.610438,0.609843,0.76836,1.064977,0.457978,0.476313,0.691235,0.808693,0.70173,0.705903,1.040022,1.149231,0.765876,0.850842,0.655311,0.425265,0.811497,1.278555,1.506421,1.135191,1.147427,1.511827,0.818338,1.189875,0.940063,0.871965,1.303307,1.063409,1.037836,1.087883
THAP4,13.656783,12.686811,13.140512,13.111538,12.949562,12.153805,16.146997,15.29276,13.58595,14.447915,14.967175,16.1182,11.859473,10.694699,11.732642,11.324073,12.833419,11.924916,15.48212,14.905075,15.323467,15.698621,17.210054,15.984423,12.435684,13.83066,13.375525,13.463704,13.628399,13.763557,11.254111,10.903607,10.025951,8.389207,10.289645,9.219587
THAP7,1.598782,1.584022,2.829647,1.448931,2.110066,1.762755,1.876781,2.104782,1.708557,1.777941,1.924291,1.497692,1.536734,2.41351,1.682443,1.528986,1.918197,1.345942,2.305797,2.757223,1.026241,0.93283,1.255373,1.421501,1.63499,0.868947,1.79761,1.286252,1.236929,1.209453,1.47245,1.238006,1.552184,2.917212,2.870174,1.190817
THBD,2.078084,1.880284,2.162561,2.215781,2.108924,2.152406,10.584621,10.031711,9.596796,10.045973,16.579361,15.965938,23.105997,22.65543,22.713711,22.977772,23.503227,23.367886,9.245738,9.523401,9.087668,9.214177,9.953602,10.407913,15.182118,17.238312,16.284302,15.780602,15.310298,14.722904,25.710794,23.727816,27.056036,27.849043,28.72147,28.746048
THBS1,0.051433375,0.05928175,0.04094775,0.04944475,0.028986625,0.022215125,0.00580975,0.002282625,0.001740875,0.004037375,0.00336625,0.0023045,2.11891775,3.733388375,3.790276375,1.1579865,2.083746625,2.10486925,0.004870125,0.00463375,0.001081125,0.002661875,0.02468875,0.01890275,0.0884185,0.095502875,0.074838875,0.064101875,0.08141675,0.076443375,2.5129755,0.65852175,2.845217625,0.877998125,1.058177375,0.729191125
THBS1-AS1,0,0.049016,0.034953,0,0,0,0,0,0,0,0.013012,0.001236,1.309519,1.481642,1.324089,2.092583,1.337839,1.800584,0,0.036482,0,0.004025,0,0.015144,0,0.03769,0.030044,0.036069,0,0,1.782507,1.941584,1.305144,1.262184,1.819112,2.036069
THBS1-IT1,0,0,0,0,0,0,0,0,0,0,0,0,0.75549,0.772519,0.419062,0.432189,0.631213,0.73957,0,0,0,0,0,0,0,0,0,0,0,0,0.434215,0.270126,0.391827,0.611749,0.307806,0.392173
THBS3,0.222174,0,2.2189,2.402759,0,2.768975,0.013881,0,0.568279,0,0,2.996829,3.550573,0,2.712168,0,0,0,0.190601,0,2.867275,2.508678,2.337893,2.869818,1.616107,2.778734,3.337094,2.196728,2.919563,2.488602,3.82279,0,0.007543,0.161422,0,2.270767
THEM4,3.017702,2.270856,1.24037,0.599652,2.004304,2.544153,1.915574,3.212886,2.518386,2.631439,1.774962,2.119512,1.402903,2.486438,3.088062,2.167331,2.605872,1.418207,2.842456,2.918183,3.620781,0.724804,3.073945,2.430201,1.589845,3.362141,3.759819,4.974458,3.329969,4.342011,0.734706,0.271807,3.487262,1.969854,2.795564,3.182922
THEM6,8.256846,7.738294,8.208252,7.966685,6.9251,7.021896,5.720115,5.343117,4.73032,4.896832,7.424684,7.785094,3.236743,3.771956,3.823275,3.722476,4.536362,4.266524,4.779678,5.638896,5.056154,5.639676,6.25962,5.205704,4.318547,4.637857,4.260748,4.701903,4.673363,4.800266,2.961567,3.415954,2.937019,3.245119,3.595829,3.032197
THEMIS2,6.542228167,4.8067705,2.663341167,3.705939667,6.085452833,2.980668667,8.367655167,3.095503333,8.305045667,8.091263833,8.459227167,8.027232333,13.47753067,13.684426,13.9221715,5.6171245,13.61247383,14.554144,3.2185925,8.0352295,7.747504333,7.8659535,7.973916,8.2196225,8.465689,3.820576667,8.806291,8.963202167,8.936993,4.039016333,13.52222417,13.78100333,12.920324,12.651049,13.41624167,6.466934333
THOC3,6.618642,7.207269,3.224976,6.028309,3.695692,5.586992,8.817212,6.663964,5.331313,6.361102,10.088582,11.243537,5.895551,6.348722,6.542966,6.117351,5.205011,2.944365,5.545844,9.112362,6.169912,10.292588,3.060299,9.544598,3.114283,3.661816,5.243526,3.251336,2.103986,5.868225,4.100948,5.655522,6.363109,2.082706,4.265312,4.651023
THOC5,3.565928,5.477229,5.00306,5.2106885,5.102348,3.597296,3.396324,3.761083,4.646877,4.4319435,2.955493,2.678975,3.5706545,3.6069395,2.9686545,4.303193,2.777031,4.14747,8.0212675,3.826744,3.6827285,5.307141,2.9476715,2.944294,3.8688435,4.0868425,4.1514735,3.5829565,3.4976435,4.075294,3.2318595,4.6818515,3.6380705,3.6259005,2.807439,3.795205
THOC6,3.816854,4.0886275,4.570917,4.3151565,4.3094015,4.22074,4.4624835,4.546966,4.132072,4.1373825,3.8096085,3.58004,3.624779,3.3984085,3.6285235,3.7239985,3.950091,3.683833,3.9374695,4.334342,4.5648315,3.652371,4.4572945,3.967185,4.1012805,4.921646,4.025035,3.9644565,4.743584,4.549776,4.0660285,3.9443275,3.3567895,3.890609,3.6609315,4.1750625
THOC7,22.999884,22.780313,22.068661,22.386934,24.755531,25.56897,26.576275,23.672695,26.058992,27.239243,28.391975,28.239193,21.640018,23.614689,19.143141,21.636026,19.632313,20.443977,21.498138,25.545122,26.788124,26.487917,25.977579,25.158325,28.182262,24.613588,27.806843,27.18972,27.115927,27.728252,22.653616,22.936438,29.248238,29.381357,25.347107,24.762573
THOP1,5.837343,0.788993,1.793411,5.573896,5.077529,2.069385,6.72719,5.884213,5.629667,5.302597,1.680408,0.947296,4.532916,3.69056,3.688889,4.57826,4.967313,3.759001,6.091033,5.905635,5.333571,5.287952,6.521745,5.384245,2.677171,2.011615,1.5548,4.709973,5.436171,4.742302,4.381068,4.016096,3.223591,4.131255,3.001667,4.260784
THRA,7.970439,8.141401,6.584556,6.5016675,7.824011,6.1257265,4.134386,5.45242,4.500609,4.8179225,4.507618,2.1753455,3.479352,3.873728,3.399527,3.9841655,2.514807,3.096886,4.849851,5.1434475,4.4115865,5.474711,4.6269065,4.6160405,3.558729,4.2020145,3.497186,3.4153855,3.3681075,3.541609,1.1996855,2.9014615,2.3752995,2.2857745,2.581879,2.52797
THRAP3,25.299881,12.760873,5.926336,7.95364,25.205467,17.284727,14.712994,11.946418,13.361228,2.963183,22.383774,7.057711,19.593969,18.500586,19.787155,6.749036,8.86853,16.059515,19.945686,10.788861,13.419701,8.349048,23.715282,22.236582,24.10437,23.755968,23.828644,20.52343,19.330391,15.704052,7.99261,22.404617,15.470983,10.050827,20.804775,11.830387
THTPA,2.739436,3.16406,3.01793,2.157485,3.765059,3.183797,3.198422,3.470334,4.212449,3.971725,2.469913,3.085361,3.213339,2.084249,3.083803,1.545201,3.043748,2.943962,2.727556,3.038864,3.149355,2.842739,2.855581,2.880492,3.244121,2.274976,2.373405,2.388244,1.238548,2.597786,3.882179,3.328926,3.301911,2.775827,0.479917,2.332751
THUMPD1,2.4777555,2.976477,2.349768,2.3598605,1.7455735,3.1934065,2.670352,5.297468,4.4347135,2.8656265,3.0011715,4.717639,2.343985,4.0064695,0.6235585,3.579913,2.5420715,2.6153105,4.964825,5.3152945,2.486657,2.9823545,1.9529995,0.673925,4.31131,3.6573735,0.575046,5.5750625,3.1300125,6.362658,3.0038175,2.756113,2.8677385,2.7537185,5.910722,3.9776795
THUMPD3,0.114964,0,1.189071,0.983999,0,0,3.674254,0.991502,0.215605,0,0,1.344946,0.150567,0,0,0.780615,0.835194,0.935197,0,0,0,0.849515,1.007804,0,0,0.105482,0.332007,0.152028,1.086339,2.51817,0,0.196033,6.068675,0,1.36975,0
THYN1,3.1682715,2.446269,3.4117235,2.993756,3.535701,3.1817695,3.57577,3.742505,3.714241,3.88616,3.2153535,2.975257,3.678425,4.377804,3.43241,4.130395,4.513147,3.6305235,4.3349415,4.0709075,3.7895015,4.290853,4.0544345,3.703613,3.878655,3.9131385,4.152792,3.9726525,3.771691,3.489672,4.2825355,4.2569345,4.433961,4.668564,3.9972025,3.7228705
TIAL1,3.117505,2.106323,1.950324,0.7668875,2.1922615,3.113394,1.3062505,2.8695385,2.6369335,2.4933735,1.9046135,1.6611095,1.9973035,3.1977375,2.034704,1.150323,2.1738185,2.9980825,3.3288885,3.5083895,2.0643935,1.5933245,2.4875895,2.715268,3.211103,0.9598025,3.137145,3.677988,4.102508,3.2504055,2.7319305,1.518856,4.77893,3.0654855,4.514291,2.683686
TICAM1,9.512201,10.162397,11.002561,10.422912,9.001733,9.345795,12.773282,13.57321,12.095348,11.952194,12.535716,13.287803,9.267703,9.782168,11.437723,10.546948,10.531511,10.51502,11.468155,12.393935,10.237218,10.255959,11.946852,12.010718,9.5458,10.488796,10.885314,11.220996,10.175097,9.089786,8.64828,9.355608,8.655743,8.46357,9.927033,10.157234
TIE1,4.079575,5.398438,4.804657,4.44679,4.645902,6.784687,5.046739,6.263284,6.186358,4.362609,5.0644,18.053946,7.572618,4.809246,9.431817,16.256552,4.675164,1.77699,3.531217,2.048936,1.036019,1.379195,11.988339,3.005737,8.705616,3.126389,2.567863,3.570262,3.513127,4.08238,1.914834,0.481807,1.348698,2.153875,2.684591,4.090302
TIGAR,15.77737,18.309683,7.243657,16.615513,19.073732,19.149431,14.51815,14.595986,14.197812,15.444447,12.445501,12.554495,11.556502,11.066542,10.532601,6.550721,10.925048,5.143058,15.355223,12.575182,15.716192,13.063154,12.200949,9.982632,13.920236,9.321129,14.493496,14.780947,14.502241,15.304849,10.409887,9.373849,12.688663,12.225471,5.643638,11.042867
TIMELESS,4.995044,4.5798395,4.642344,4.6014715,4.9696585,5.146396,3.7176695,3.564211,3.3347875,3.522249,3.402307,3.574982,2.280413,2.026577,2.0310555,2.15506,2.307063,2.091558,4.0188775,3.6270365,3.556053,3.8371855,3.5560405,3.767959,3.5992625,3.511372,3.058667,3.3346015,3.2740705,3.287743,2.4642975,2.442804,1.90044,2.468066,1.9332985,2.2336395
TIMM10,16.117199,17.050091,16.221861,17.169449,16.219364,17.785004,15.957621,15.257279,13.600454,14.129415,11.666335,14.233232,11.263836,11.911955,13.468517,11.208742,12.091825,11.888893,17.015945,15.411076,17.450655,14.621804,14.996619,14.114166,15.077352,14.26285,13.771066,15.911418,16.298817,14.643932,12.234412,12.497563,12.968919,12.778058,12.616412,11.43424
TIMM10B,3.426018,1.251665,2.351882,1.291082,2.878849,1.428491,3.127787,5.374857,0.527876,0.833168,0.575685,4.702002,2.729532,3.78184,4.824241,4.907794,5.223301,4.006232,2.008309,4.534223,0.471687,2.684921,5.132082,2.658094,4.835948,5.560829,0.853121,5.822991,4.306381,4.937359,5.498937,3.52983,4.34816,5.881185,5.333803,5.471562
TIMM13,2.5927155,7.2367525,5.2717575,6.8417435,6.1694265,1.7846855,5.7475025,8.83857,6.650756,6.993229,4.402089,3.915935,4.356933,5.031109,4.1160555,4.9854715,5.1285175,6.6603265,7.540764,8.904282,8.3573255,8.264593,6.2827185,7.0322115,6.3948075,6.1244255,6.2639055,6.339263,6.2091235,7.24637,3.213377,6.610419,4.478972,3.336695,4.6599535,4.7303235
TIMM17A,37.072254,44.38068,41.356949,31.703606,45.412998,32.853539,36.585194,37.257431,40.188908,39.262604,27.314259,35.200611,25.598215,19.64497,28.113966,23.571787,23.373806,25.784941,29.279289,41.160854,42.181599,31.299738,42.052795,38.704052,45.517406,32.3885,41.936451,37.444012,43.368011,41.731071,32.903694,32.000191,30.301418,30.12126,19.892029,27.144442
TIMM17B,2.423984,4.9560795,4.7706295,5.450497,4.4233835,3.865155,4.678161,4.1238255,4.016644,4.217623,2.906295,3.7283935,2.6856695,3.2392685,3.360489,2.097206,4.354437,3.301428,5.2663355,4.7107925,3.773499,4.7214525,5.138748,3.7901515,2.622709,3.039053,4.4879275,3.550975,4.6247435,3.84171,3.3602735,2.96292,2.645734,2.135606,1.8839605,1.849095
